Id,EmployeeId,Starts,Ends,MissPunch,Tardy,SchHr,RegHr,Ot1,Ot2,Ot3,Ot4,Ot5,PayAmt,Submit,Approve,SysUpdate,EarlyIn,GraceIn,EarlyOut,LateOut,LongMeal,ShortMeal,LongBreak,ShortBreak,Absences,DayApprove,Status,AutoMeal,EarlyOutG,NoMeal,Overtime,ShortWkDay,AppPunch,AuthOt,PaidBrk,MlPremCnt,MlPremWav,BkPremCnt,BkPremWav
561714,2072,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.2001,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:17:30.83-04:00,0,0,0,0,1,3,0,0,1,2.22222E+13,3,0,0,0,1.2,0,20,0,0,0,0,0,0
561715,2073,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:53.59-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0
561716,2086,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,77.5,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:15:15.187-04:00,0,0,0,0,3,3,0,0,4,1.11111E+13,3,0,0,7,0,0,14,0,0,0,0,0,0
561717,2109,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,2.2,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:52:57.397-04:00,0,0,0,0,0,0,0,0,1,2.22222E+27,3,0,0,5,2.2,0,10,0,0,0,0,0,0
561718,2113,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,24,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:15:23.91-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,3,0,0,0,0,0,0
561719,2115,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,8.6667,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:31.913-04:00,0,0,0,0,1,0,0,0,10,2.22222E+13,3,0,0,0,0,0,2,0,0,0,0,0,0
561720,2161,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:53.54-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,,0,0,0,0,0,0,0,0
561721,2170,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.5833,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:57.033-04:00,0,0,0,0,5,3,0,0,0,2.22222E+13,3,0,0,0,0,0,21,0,0,0,0,0,0
561722,2181,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,707.5,FALSE,FALSE,2023-06-19T16:32:11.183-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,1,0,0,0,0,0,0
561723,2184,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,450,FALSE,FALSE,2023-06-20T14:10:36.103-04:00,0,0,0,0,0,0,0,0,11,3.33333E+13,3,0,0,0,0,0,0,0,0,0,0,0,0
561724,2194,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,44.1499,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T20:11:53.067-04:00,0,0,0,0,3,0,0,0,3,2.22222E+13,3,0,0,3,0,0,11,0,0,0,0,0,0
561725,2201,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,18.2333,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:25.257-04:00,0,0,0,0,1,0,0,0,8,2.22222E+13,3,0,0,2,0,0,4,0,0,0,0,0,0
561726,2205,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.4333,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:15:04.913-04:00,0,0,0,0,4,1,0,0,3,2.22222E+13,3,0,0,1,0,0,16,0,0,0,0,0,0
561727,2207,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9932,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T11:48:37.027-04:00,0,0,0,0,2,3,0,0,4,2.22222E+13,3,0,0,5,0,0,14,0,0,0,0,0,0
561728,2209,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.9001,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:37.473-04:00,0,0,0,0,14,2,0,0,1,1.11111E+13,3,0,0,1,1.9,0,26,0,0,0,0,0,0
561729,2215,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,40,4.4833,0,0,0,0,0,FALSE,FALSE,2023-06-19T09:27:32.4-04:00,0,0,0,0,1,3,0,0,7,2.22222E+13,3,0,0,4,4.48,0,8,0,0,0,0,0,0
561730,2225,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T19:49:04.267-04:00,0,0,0,0,0,0,0,0,12,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561731,2242,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,11.1335,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:43:21.853-04:00,0,0,0,0,4,5,0,0,2,2.22222E+13,3,0,0,3,11.13,0,19,0,0,0,0,0,0
561732,2243,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,14.9167,0,0,0,0,0,FALSE,FALSE,2023-06-18T23:20:57.79-04:00,0,0,0,0,6,1,0,0,0,2.22222E+13,3,0,0,4,14.92,0,21,0,0,0,0,0,0
561733,2251,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.5667,1.4334,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:23:34.263-04:00,0,0,0,0,5,1,0,0,3,2.22222E+13,3,0,0,4,1.43,0,18,0,0,0,0,0,0
561734,2253,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-21T12:54:17.693-04:00,0,0,0,0,0,0,0,0,0,3.33333E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561735,2265,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,78.4501,0,0,0,0,0,0,FALSE,FALSE,2023-06-20T12:42:37.537-04:00,0,0,0,0,0,0,0,0,2,3.33333E+13,3,0,0,0,0,0,0,0,0,0,0,0,0
561736,2267,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.95,0.0833,0,0,0,0,500,FALSE,FALSE,2023-06-19T13:45:09.527-04:00,0,0,0,0,5,4,0,0,2,2.22222E+13,3,0,0,0,0.08,0,21,0,0,0,0,0,0
561737,2270,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9967,0.5833,0,0,0,0,1000,FALSE,FALSE,2023-06-19T12:53:44.327-04:00,0,0,0,0,2,4,0,0,2,2.22222E+13,3,0,0,2,0.58,0,18,0,0,0,0,0,0
561738,2281,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:45.257-04:00,0,0,0,0,0,0,0,0,11,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561739,2283,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,55.4001,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T08:33:45.883-04:00,0,0,0,0,1,1,0,0,1,2.22222E+13,3,0,0,2,0,0,13,0,0,0,0,0,0
561740,2286,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:45.287-04:00,0,0,0,0,0,0,0,0,11,2.22222E+27,3,0,0,0,,0,0,0,0,0,0,0,0
561741,2288,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0033,0.8167,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:11:38.907-04:00,0,0,0,0,2,0,0,0,1,2.22222E+13,3,0,0,1,0.82,0,20,0,0,0,0,0,0
561742,2319,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,2.9667,0,0,0,0,0,FALSE,FALSE,2023-06-17T11:51:03.52-04:00,0,0,0,0,8,1,0,0,2,2.22222E+13,3,0,0,0,2.97,0,22,0,0,0,0,0,0
561743,2323,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,81.2166,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T18:11:45.727-04:00,0,0,0,0,9,0,0,0,2,2.22222E+13,3,0,0,1,0,0,20,0,0,0,0,0,0
561744,2329,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,16,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:16:10.63-04:00,0,0,0,0,0,0,0,0,10,,3,0,0,0,0,0,2,0,0,0,0,0,0
561745,2335,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:53.447-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0
561746,2340,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,69.0168,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T17:53:50.773-04:00,0,0,0,0,1,4,0,0,4,,3,0,0,1,0,0,16,0,0,0,0,0,0
561747,2343,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0.9833,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:41.07-04:00,0,0,0,0,3,2,0,0,1,1.11111E+13,3,0,0,5,0.98,0,15,0,0,0,0,0,0
561748,2371,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:53.447-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,,0,0,0,0,0,0,0,0
561749,2381,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,8,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:16:21.237-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,0,0,1,0,0,0,0,0,0
561750,2387,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,3.5334,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:42:07.523-04:00,0,0,0,0,4,0,0,0,2,2.22222E+13,3,0,0,1,3.53,0,20,0,0,0,0,0,0
561751,2400,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,4,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:23:56.597-04:00,0,0,0,0,0,0,0,0,11,2.22222E+13,3,0,0,0,0,0,1,0,0,0,0,0,0
561752,2420,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,100,FALSE,FALSE,2023-06-19T14:04:03.63-04:00,0,0,0,0,0,0,0,0,11,2.22222E+13,3,0,0,0,0,0,1,0,0,0,0,0,0
561753,2429,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,8,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:24:07.62-04:00,0,0,0,0,0,0,0,0,11,2.22222E+13,3,0,0,0,0,0,1,0,0,0,0,0,0
561754,2431,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.1499,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T18:10:31.203-04:00,0,0,0,0,2,4,0,0,4,2.22222E+13,3,0,0,6,0,0,15,0,0,0,0,0,0
561755,2440,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:52:34.417-04:00,0,0,0,0,0,0,0,0,11,2.22222E+97,3,0,0,0,,0,0,0,0,0,0,0,0
561756,2447,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,15.3833,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:18:31.66-04:00,0,0,0,0,2,2,0,0,2,2.22222E+13,3,0,0,7,15.38,0,19,0,0,0,0,0,0
561757,2448,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-20T14:11:12.587-04:00,0,0,0,0,0,0,0,0,0,3.33333E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561758,2450,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T19:35:31.343-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561759,2451,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T15:18:31.597-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561760,2463,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:45:46.45-04:00,0,0,0,0,0,1,0,0,3,2.22222E+13,3,0,0,2,0,0,17,0,0,0,0,0,0
561761,2464,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,6.7166,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:15:53.87-04:00,0,0,0,0,1,0,0,0,2,,3,0,0,8,6.72,0,11,0,0,0,0,0,0
561762,2470,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,72.2833,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:40.003-04:00,0,0,0,0,5,4,0,0,0,2.22222E+13,3,0,0,1,0,0,21,0,0,0,0,0,0
561763,2515,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.4468,0.55,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:32:13.623-04:00,0,0,0,0,8,0,0,0,2,2.22222E+13,3,0,0,3,0.55,0,18,0,0,0,0,0,0
561764,2516,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:55-04:00,0,0,0,0,0,0,0,0,11,,3,0,0,0,,0,0,0,0,0,0,0,0
561765,2538,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,30,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:56:38.323-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,0,0,3,0,0,0,0,0,0
561766,2561,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,16,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T16:37:05.953-04:00,0,0,0,0,0,0,0,0,10,,3,0,0,0,0,0,2,0,0,0,0,0,0
561767,2567,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,59.8567,0.15,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:52:34.48-04:00,0,0,0,0,0,5,0,0,3,2.2222E+111,3,0,0,1,0.15,0,14,0,0,0,0,0,0
561768,2570,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,9.6835,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:52:34.51-04:00,0,0,0,0,1,0,0,0,1,2.2222E+125,3,0,0,0,9.68,0,20,0,0,0,0,0,0
561769,2615,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,67.2334,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T08:32:13.763-04:00,0,0,0,0,0,3,0,0,3,2.22222E+27,3,0,0,0,0,0,16,0,0,0,0,0,0
561770,2618,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,16,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:14:06.537-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,2,0,0,0,0,0,0
561771,2622,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0034,0.0501,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:54.47-04:00,0,0,0,0,0,1,0,0,1,2.22222E+13,3,0,0,0,0.05,0,19,0,0,0,0,0,0
561772,2628,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,67.5666,4.4333,0,0,0,0,600,FALSE,FALSE,2023-06-19T10:51:08.313-04:00,0,0,0,0,0,6,0,0,4,2.22222E+13,3,0,0,4,4.43,0,16,0,0,0,0,0,0
561773,2640,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,60.7667,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:47:06.29-04:00,0,0,0,0,1,0,0,0,3,2.22222E+13,3,0,0,1,0,0,12,0,0,0,0,0,0
561774,2674,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,40.8334,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T09:59:55.467-04:00,0,0,0,0,3,1,0,0,6,2.22222E+13,3,0,0,0,0,0,11,0,0,0,0,0,0
561775,2677,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,69.3997,0,0,0,0,0,0,FALSE,FALSE,2023-06-18T10:24:08.983-04:00,0,0,0,0,9,0,0,0,3,2.22222E+13,3,0,0,0,0,0,18,0,0,0,0,0,0
561776,2734,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:39:31.97-04:00,0,0,0,0,0,0,0,0,11,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561777,2746,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T19:29:52.187-04:00,0,0,0,0,0,0,0,0,11,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561778,2759,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,64.0633,0.2666,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:52:34.557-04:00,0,0,0,0,1,3,0,0,5,2.2222E+139,3,0,0,4,0.27,0,13,0,0,0,0,0,0
561779,2773,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,54.85,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:22:09.88-04:00,0,0,0,0,0,0,0,0,4,2.22222E+13,3,0,0,7,0,0,7,0,0,0,0,0,0
561780,2775,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,8.4002,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:16.997-04:00,0,0,0,0,7,0,0,0,0,2.22222E+13,3,0,0,3,8.4,0,19,0,0,0,0,0,0
561781,2776,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:17.043-04:00,0,0,0,0,0,0,0,0,11,2.22222E+27,3,0,0,0,,0,0,0,0,0,0,0,0
561782,2781,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,37.1834,0.8167,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:22:09.927-04:00,0,0,0,0,0,0,0,0,6,2.22222E+27,3,0,0,5,0.82,0,5,0,0,0,0,0,0
561783,2782,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,60.4297,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:25.13-04:00,0,0,0,0,5,0,0,0,4,2.22222E+13,3,0,0,5,0,0,13,0,0,0,0,0,0
561784,2784,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,40.4833,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:22:09.973-04:00,0,0,0,0,0,0,0,0,7,2.22222E+41,3,0,0,4,0,0,4,0,0,0,0,0,0
561785,2788,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,7.7167,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:17.107-04:00,0,0,0,0,2,0,0,0,1,2.22222E+41,3,0,0,8,7.72,0,12,0,0,0,0,0,0
561786,2789,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,8.4167,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:17.153-04:00,0,0,0,0,0,0,0,0,10,2.22222E+55,3,0,0,0,0,0,2,0,0,0,0,0,0
561787,2792,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,76.3967,0,0,0,0,0,0,FALSE,FALSE,2023-06-20T14:18:54.24-04:00,0,0,0,0,0,0,0,0,2,3.33333E+13,3,0,0,1,0,0,0,0,0,0,0,0,0
561788,2808,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,52.5667,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:46:17.263-04:00,0,0,0,0,2,0,0,0,6,2.22222E+83,3,0,0,1,0,0,11,0,0,0,0,0,0
561789,2810,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,40,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T14:28:10.087-04:00,0,0,0,0,0,0,0,0,2,2.22222E+13,3,0,0,0,0,0,11,0,0,0,0,0,0
561790,2821,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,32,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:17:46.193-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,4,0,0,0,0,0,0
561791,2828,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,57.1332,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:17:31.547-04:00,0,0,0,0,0,0,0,0,1,2.22222E+13,3,0,0,7,0,0,10,0,0,0,0,0,0
561792,2859,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,83,9.5833,0,0,0,0,300,FALSE,FALSE,2023-06-19T17:34:44.273-04:00,0,0,0,0,0,8,0,0,0,,3,0,0,5,9.58,0,20,0,0,0,0,0,0
561793,2872,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,129.0233,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:56:28.473-04:00,0,0,0,0,0,0,0,0,8,2.22222E+13,3,0,0,1,0,0,3,0,0,0,0,0,0
561794,2880,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,2.5666,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:12:09.057-04:00,0,0,0,0,9,1,0,0,1,2.22222E+13,3,0,0,0,2.57,0,33,0,0,0,0,0,0
561795,2906,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,57.8834,0,0,0,0,0,0,FALSE,FALSE,2023-06-16T18:51:22.687-04:00,0,0,0,0,3,4,0,0,2,2.22222E+13,3,0,0,0,0,0,16,0,0,0,0,0,0
561796,2909,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80.0001,3.5666,0,0,0,0,0,FALSE,FALSE,2023-06-17T09:59:55.403-04:00,0,0,0,0,4,4,0,0,2,2.22222E+13,3,0,0,1,3.57,0,20,0,0,0,0,0,0
561797,2936,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.9968,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:16:49.89-04:00,0,0,0,0,2,0,0,0,3,2.22222E+13,3,0,0,4,0,0,18,0,0,0,0,0,0
561798,2957,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,53.8799,0.7333,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:53:35.297-04:00,0,0,0,0,0,2,0,0,5,2.22222E+13,3,0,0,3,0.73,0,12,0,0,0,0,0,0
561799,2962,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,68.1168,0.1333,0,0,0,0,0,FALSE,FALSE,2023-06-19T09:31:28.58-04:00,0,0,0,0,0,9,0,0,1,2.22222E+13,3,0,0,3,0.13,0,19,0,0,0,0,0,0
561800,2964,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,77.9333,3.1501,0,0,0,0,0,FALSE,FALSE,2023-06-19T10:17:17.12-04:00,0,0,0,0,0,0,0,0,4,2.22222E+13,3,0,0,8,3.15,0,16,0,0,0,0,0,0
561801,2971,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,53.2833,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T13:53:26.38-04:00,0,0,0,0,5,0,0,0,6,,3,0,0,1,0,0,11,0,0,0,0,0,0
561802,2981,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,6.0166,0,0,0,0,687.5,FALSE,FALSE,2023-06-19T20:11:12.597-04:00,0,0,0,0,8,0,0,0,0,2.22222E+13,3,0,0,4,6.02,0,20,0,0,0,0,0,0
561803,2986,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,80,1.9834,0,0,0,0,0,FALSE,FALSE,2023-06-18T16:05:20.15-04:00,0,0,0,0,10,0,0,0,1,2.22222E+13,3,0,0,0,1.98,0,20,0,0,0,0,0,0
561804,2997,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,38.8833,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T11:37:41.983-04:00,0,0,0,0,1,0,0,0,1,2.22222E+13,3,0,0,0,0,0,13,0,0,0,0,0,0
561805,3030,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,30,0,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:18:43.72-04:00,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,5,0,0,0,0,0,0
561806,3034,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,2023-06-19T18:21:40.86-04:00,0,0,0,0,0,0,0,0,0,2.22222E+13,3,0,0,0,,0,0,0,0,0,0,0,0
561807,3035,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.1667,1.3834,0,0,0,0,0,FALSE,FALSE,2023-06-17T20:18:48.657-04:00,0,0,0,0,8,1,0,0,2,1.11111E+13,3,0,0,0,1.38,0,19,0,0,0,0,0,0
561808,3043,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,59.4366,0.5667,0,0,0,0,0,FALSE,FALSE,2023-06-19T12:53:35.37-04:00,0,0,0,0,0,6,0,0,4,2.22222E+27,3,0,0,4,0.57,0,14,0,0,0,0,0,0
561809,3049,2023-06-04T00:00:00-04:00,2023-06-17T00:00:00-04:00,0,0,0,79.2667,0.1333,0,0,0,0,0,FALSE,FALSE,2023-06-16T23:52:41.367-04:00,0,0,0,0,4,2,0,0,3,,3,0,0,7,0.13,0,15,0,0,0,0,0,0
